lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,layer,adult_entertainment,eating_drinking,education,parking,recreational,sports_other_entertainment,transport_stations,accommodation,off_premise_alcohol_outlets,major_retail_hubs,Area_km2,adult_entertainment_density_per_km2,eating_drinking_density_per_km2,education_density_per_km2,parking_density_per_km2,recreational_density_per_km2,sports_other_entertainment_density_per_km2,transport_stations_density_per_km2,accommodation_density_per_km2,off_premise_alcohol_outlets_density_per_km2,major_retail_hubs_density_per_km2,log_adult_entertainment_density_per_km2,log_eating_drinking_density_per_km2,log_education_density_per_km2,log_parking_density_per_km2,log_recreational_density_per_km2,log_sports_other_entertainment_density_per_km2,log_transport_stations_density_per_km2,log_accommodation_density_per_km2,log_off_premise_alcohol_outlets_density_per_km2,log_major_retail_hubs_density_per_km2
E01003063,Lambeth 033B,E02000650,Lambeth 033,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,3,2,0,0,0,0,0.123100742,0,0,0,0,24.37028367,16.24685578,0,0,0,0,0,0,0,0,3.233578555,2.847629853,0,0,0,0
E01003061,Lambeth 011F,E02000628,Lambeth 011,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,3,13,0,0,1,3,0,0,0,2,0.079493498,37.73893567,163.5353879,0,0,12.57964522,37.73893567,0,0,0,25.15929045,3.656845184,5.103125671,0,0,2.608571997,3.656845184,0,0,0,3.264204403
E01003060,Lambeth 011E,E02000628,Lambeth 011,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,2,1,0,4,1,0,0,0,0,0.085241238,0,23.46282213,11.73141106,0,46.92564426,11.73141106,0,0,0,0,0,3.197154501,2.544072252,0,3.869650732,2.544072252,0,0,0,0
E01003059,Lambeth 011D,E02000628,Lambeth 011,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,0,1,3,0,0,0,0,0,0.077503219,0,12.90268985,0,12.90268985,38.70806954,0,0,0,0,0,0,2.632082336,0,2.632082336,3.68155443,0,0,0,0,0
E01003058,Lambeth 015E,E02000632,Lambeth 015,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,10,0,0,1,0,0,0,0,0,0.090998847,0,109.8915017,0,0,10.98915017,0,0,0,0,0,0,4.708552261,0,0,2.484002088,0,0,0,0,0
E01003056,Lambeth 015D,E02000632,Lambeth 015,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,0,0,1,1,0,0,1,0,0.083105354,0,12.03291904,0,0,12.03291904,12.03291904,0,0,12.03291904,0,0,2.567478391,0,0,2.567478391,2.567478391,0,0,2.567478391,0
E01003055,Lambeth 016D,E02000633,Lambeth 016,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,1,16,1,0,1,4,0,0,0,2,0.136651142,7.317904455,117.0864713,7.317904455,0,7.317904455,29.27161782,0,0,0,14.63580891,2.118410355,4.771417164,2.118410355,0,2.118410355,3.410210568,0,0,0,2.749563727
E01003046,Lambeth 009A,E02000626,Lambeth 009,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,1,0,2,0,0,0,0,0,0.094909706,0,0,10.53633023,0,21.07266045,0,0,0,0,0,0,0,2.445501206,0,3.094339759,0,0,0,0,0
E01003045,Lambeth 011A,E02000628,Lambeth 011,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,2,1,0,0,0,0,0.114128219,0,0,0,0,17.52414973,8.762074864,0,0,0,0,0,0,0,0,2.919075272,2.278504966,0,0,0,0
E01003044,Lambeth 018B,E02000635,Lambeth 018,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,3,0,0,0,0,0,0.067285896,0,0,0,0,44.58586663,0,0,0,0,0,0,0,0,0,3.819597726,0,0,0,0,0
E01003042,Lambeth 013E,E02000630,Lambeth 013,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,1,0,1,1,0,0,0,0,0.095590966,0,0,10.46123961,0,10.46123961,10.46123961,0,0,0,0,0,0,2.438970874,0,2.438970874,2.438970874,0,0,0,0
E01003034,Lambeth 012A,E02000629,Lambeth 012,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,6,0,0,0,1,1,0,0,0,0.114698056,0,52.31126167,0,0,0,8.718543611,8.718543611,0,0,0,0,3.976147597,0,0,0,2.274035773,2.274035773,0,0,0
E01003031,Lambeth 023A,E02000640,Lambeth 023,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,2,0,0,1,1,0,0,0,0,0.090507037,0,22.0977292,0,0,11.0488646,11.0488646,0,0,0,0,0,3.13973431,0,0,2.488970432,2.488970432,0,0,0,0
E01003025,Lambeth 021E,E02000638,Lambeth 021,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,2,0,3,1,0,0,0,0,0.156770495,0,0,12.7575026,0,19.1362539,6.378751298,0,0,0,0,0,0,2.621584319,0,3.002521867,1.998604424,0,0,0,0
E01003022,Lambeth 021B,E02000638,Lambeth 021,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,2,1,0,0,0,0,0.116022523,0,0,0,0,17.23803237,8.619016185,0,0,0,0,0,0,0,0,2.903509104,2.263741992,0,0,0,0
E01003017,Lambeth 036D,E02006801,Lambeth 036,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,1,27,1,0,3,11,4,1,0,0,0.130040397,7.689918066,207.6277878,7.689918066,0,23.0697542,84.58909872,30.75967226,7.689918066,0,0,2.162163511,5.340551745,2.162163511,0,3.18095604,4.449557924,3.458197317,2.162163511,0,0
E01003015,Lambeth 002A,E02000619,Lambeth 002,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,1,0,1,0,0,0,0,0,0.095486291,0,10.47270757,10.47270757,0,10.47270757,0,0,0,0,0,0,2.43997096,2.43997096,0,2.43997096,0,0,0,0,0
E01033208,Lambeth 004G,E02000621,Lambeth 004,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,8,0,0,0,3,3,0,0,0,0.085772731,0,93.26973673,0,0,0,34.97615127,34.97615127,0,0,0,0,4.546160213,0,0,0,3.582856254,3.582856254,0,0,0
E01033864,Lambeth 004H,E02000621,Lambeth 004,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,1,0,1,1,0,0,0,0,0.061578253,0,0,16.23949939,0,16.23949939,16.23949939,0,0,0,0,0,0,2.847203227,0,2.847203227,2.847203227,0,0,0,0
E01033866,Lambeth 004J,E02000621,Lambeth 004,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,3,0,0,0,0,2,0,1,1,0.041161134,0,72.8842885,0,0,0,0,48.58952566,0,24.29476283,24.29476283,0,4.3025002,0,0,0,0,3.903779635,0,3.230597372,3.230597372
E01003019,Lambeth 015A,E02000632,Lambeth 015,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,6,2,0,1,0,0,0,0,0,0.150347174,0,39.90763415,13.30254472,0,6.651272358,0,0,0,0,0,0,3.7113167,2.660437474,0,2.034871955,0,0,0,0,0
E01003023,Lambeth 021C,E02000638,Lambeth 021,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,1,13,1,0,1,0,0,0,0,0,0.127588233,7.837713398,101.8902742,7.837713398,0,7.837713398,0,0,0,0,0,2.179028178,4.633663121,2.179028178,0,2.179028178,0,0,0,0,0
E01003027,Lambeth 019B,E02000636,Lambeth 019,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,0,1,0,0,0,0,0.124067418,0,0,0,0,0,8.060133906,0,0,0,0,0,0,0,0,0,2.2038839,0,0,0,0
E01003029,Lambeth 017A,E02000634,Lambeth 017,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,2,0,1,0,0,0,0,0,0.14867197,0,6.726217464,13.45243493,0,6.726217464,0,0,0,0,0,0,2.044619411,2.670862908,0,2.044619411,0,0,0,0,0
E01003030,Lambeth 019D,E02000636,Lambeth 019,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,9,0,0,0,0,0,1,0,0,0.167142705,0,53.84620297,0,0,0,0,0,5.982911441,0,0,0,4.004532959,0,0,0,0,0,1.943465942,0,0
E01003037,Lambeth 013A,E02000630,Lambeth 013,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,1,7,1,0,0,1,0,1,0,1,0.114433359,8.738710539,61.17097378,8.738710539,0,0,8.738710539,0,8.738710539,0,8.738710539,2.276108721,4.129888231,2.276108721,0,0,2.276108721,0,2.276108721,0,2.276108721
E01003039,Lambeth 013C,E02000630,Lambeth 013,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,38,1,0,1,5,3,1,1,1,0.184794752,0,205.633545,5.411409078,0,5.411409078,27.05704539,16.23422723,5.411409078,5.411409078,5.411409078,0,5.33094691,1.858079072,0,1.858079072,3.334239773,2.846897362,1.858079072,1.858079072,1.858079072
E01003041,Lambeth 017C,E02000634,Lambeth 017,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,3,24,0,1,0,1,0,0,0,1,0.095962437,31.26223233,250.0978587,0,10.42074411,0,10.42074411,0,0,0,10.42074411,3.473897268,5.525842738,0,2.435431361,0,2.435431361,0,0,0,2.435431361
E01003052,Lambeth 016C,E02000633,Lambeth 016,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,9,1,0,1,2,0,0,0,0,0.125937799,0,71.4638501,7.940427789,0,7.940427789,15.88085558,0,0,0,0,0,4.283087818,2.190583439,0,2.190583439,2.826180174,0,0,0,0
E01003054,Lambeth 015C,E02000632,Lambeth 015,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,0,0,1,1,0,0,0,0,0.087552518,0,11.42171607,0,0,11.42171607,11.42171607,0,0,0,0,0,2.519446237,0,0,2.519446237,2.519446237,0,0,0,0
E01003062,Lambeth 033A,E02000650,Lambeth 033,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,22,1,0,2,1,0,0,1,2,0.135525949,0,162.3305359,7.378660721,0,14.75732144,7.378660721,0,0,7.378660721,14.75732144,0,5.095775975,2.125688083,0,2.757305111,2.125688083,0,0,2.125688083,2.757305111
E01003075,Lambeth 009C,E02000626,Lambeth 009,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,2,1,0,0,0,0,0.078064619,0,0,0,0,25.61980107,12.80990054,0,0,0,0,0,0,0,0,3.28165534,2.625385765,0,0,0,0
E01003082,Lambeth 031C,E02000648,Lambeth 031,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,0,0,3,1,0,0,0,0,0.125368038,0,7.97651472,0,0,23.92954416,7.97651472,0,0,0,0,0,2.194611691,0,0,3.216053613,2.194611691,0,0,0,0
E01003086,Lambeth 031D,E02000648,Lambeth 031,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,2,0,1,1,0,0,0,0,0.145631848,0,6.866629903,13.73325981,0,6.866629903,6.866629903,0,0,0,0,0,2.06262975,2.69010751,0,2.06262975,2.06262975,0,0,0,0
E01003095,Lambeth 012E,E02000629,Lambeth 012,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,0,0,0,0,1,0,0.154852115,0,0,0,0,0,0,0,0,6.457774245,0,0,0,0,0,0,0,0,0,2.009257011,0
E01003097,Lambeth 006A,E02000623,Lambeth 006,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,2,3,1,0,5,3,0,0,0,0,0.09804734,20.39830962,30.59746443,10.19915481,0,50.99577406,30.59746443,0,0,0,0,3.063311929,3.453076878,2.415838312,0,3.951162447,3.453076878,0,0,0,0
E01003098,Lambeth 005A,E02000622,Lambeth 005,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,0,0,0,0,1,0,0.080542743,0,0,0,0,0,0,0,0,12.41576779,0,0,0,0,0,0,0,0,0,2.596430716,0
E01003104,Lambeth 004C,E02000621,Lambeth 004,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,5,0,0,1,0,0,1,1,0,0.081597848,0,61.2761255,0,0,12.2552251,0,0,12.2552251,12.2552251,0,0,4.131578134,0,0,2.584391822,0,0,2.584391822,2.584391822,0
E01003108,Lambeth 002B,E02000619,Lambeth 002,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,5,0,0,2,2,0,0,0,0,0.080240903,0,62.31235982,0,0,24.92494393,24.92494393,0,0,0,0,0,4.148080568,0,0,3.255205591,3.255205591,0,0,0,0
E01003113,Lambeth 032A,E02000649,Lambeth 032,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,0,1,0,1,0,1,0.164420165,0,0,0,0,0,6.08197906,0,6.08197906,0,6.08197906,0,0,0,0,0,1.957553397,0,1.957553397,0,1.957553397
E01003118,Lambeth 029C,E02000646,Lambeth 029,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,6,1,0,0,7,0,0,0,2,0.211423301,0,28.37908577,4.729847628,0,0,33.1089334,0,0,0,9.459695257,0,3.380283053,1.745688938,0,0,3.529559326,0,0,0,2.347529324
E01003120,Lambeth 032D,E02000649,Lambeth 032,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,5,37,0,0,0,5,0,2,0,1,0.145600724,34.34048865,254.119616,0,0,0,34.34048865,0,13.73619546,0,6.86809773,3.565029294,5.541732518,0,0,0,3.565029294,0,2.690306744,0,2.062816322
E01003131,Lambeth 026B,E02000643,Lambeth 026,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,3,22,0,0,0,5,1,0,0,1,0.183005753,16.3929273,120.2148002,0,0,0,27.3215455,5.4643091,0,0,5.4643091,2.856063646,4.79756418,0,0,0,3.34362284,1.866296139,0,0,1.866296139
E01003132,Lambeth 024A,E02000641,Lambeth 024,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,1,0,1,0,0,0,0,0,0.142878364,0,6.998960306,6.998960306,0,6.998960306,0,0,0,0,0,0,2.079311571,2.079311571,0,2.079311571,0,0,0,0,0
E01003133,Lambeth 027C,E02000644,Lambeth 027,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,1,3,0,0,1,0,0,0,0,1,0.173777507,5.754484686,17.26345406,0,0,5.754484686,0,0,0,0,5.754484686,1.910206682,2.904902017,0,0,1.910206682,0,0,0,0,1.910206682
E01003142,Lambeth 035C,E02000652,Lambeth 035,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,1,0,0,0,0,0,0,0,0.137359164,0,7.280184062,7.280184062,0,0,0,0,0,0,0,0,2.113865198,2.113865198,0,0,0,0,0,0,0
E01003143,Lambeth 035D,E02000652,Lambeth 035,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,1,0,1,2,0,0,0,0,0.161350673,0,0,6.197681003,0,6.197681003,12.39536201,0,0,0,0,0,0,1.973758891,0,1.973758891,2.594908528,0,0,0,0
E01003146,Lambeth 035E,E02000652,Lambeth 035,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,3,0,0,0,2,0,0,1,0,0.122500129,0,24.48977015,0,0,0,16.32651343,0,0,8.163256717,0,0,3.238277201,0,0,0,2.852237897,0,0,2.215201652,0
E01003150,Lambeth 032F,E02000649,Lambeth 032,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,4,1,0,0,0,0,0,0,0,0.162162852,0,24.66656175,6.166640438,0,0,0,0,0,0,0,0,3.245189046,1.969436987,0,0,0,0,0,0,0
E01003157,Lambeth 023C,E02000640,Lambeth 023,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,3,3,0,1,0,0,0,0,0,0.167383825,0,17.92287875,17.92287875,0,5.974292917,0,0,0,0,0,0,2.940371706,2.940371706,0,1.942230949,0,0,0,0,0
E01003159,Lambeth 022C,E02000639,Lambeth 022,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,2,0,0,1,0,0,0,0,0.144877134,0,0,13.80480095,0,0,6.902400476,0,0,0,0,0,0,2.694951517,0,0,2.067166571,0,0,0,0
E01003160,Lambeth 022D,E02000639,Lambeth 022,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,0,1,0,0,0,0,0.100894637,0,0,0,0,0,9.911329619,0,0,0,0,0,0,0,0,0,2.389801664,0,0,0,0
E01003172,Lambeth 024B,E02000641,Lambeth 024,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,0,2,0,0,0,0,0.121920316,0,0,0,0,0,16.40415692,0,0,0,0,0,0,0,0,0,2.856709081,0,0,0,0
E01003180,Lambeth 005D,E02000622,Lambeth 005,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,1,0,1,2,0,0,0,0,0.140609055,0,7.111917501,7.111917501,0,7.111917501,14.223835,0,0,0,0,0,2.093334277,2.093334277,0,2.093334277,2.722862292,0,0,0,0
E01003182,Lambeth 009D,E02000626,Lambeth 009,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,3,0,0,1,0,0,0,0,1,0.180509692,0,16.61960621,0,0,5.539868738,0,0,0,0,5.539868738,0,2.869012271,0,0,1.877917095,0,0,0,0,1.877917095
E01033863,Lambeth 003G,E02000620,Lambeth 003,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,3,0,0,2,2,0,0,0,0,0.101112222,0,29.67000356,0,0,19.78000238,19.78000238,0,0,0,0,0,3.423285094,0,0,3.0339911,3.0339911,0,0,0,0
E01003092,Lambeth 008C,E02000625,Lambeth 008,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,1,0,2,2,0,0,1,0,0.157657315,0,6.342870933,6.342870933,0,12.68574187,12.68574187,0,0,6.342870933,0,0,1.993729901,1.993729901,0,2.616354551,2.616354551,0,0,1.993729901,0
E01003112,Lambeth 002E,E02000619,Lambeth 002,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,6,0,0,3,3,0,0,1,0,0.169386177,0,35.42201682,0,0,17.71100841,17.71100841,0,0,5.90366947,0,0,3.595173449,0,0,2.929112036,2.929112036,0,0,1.932053077,0
E01003171,Lambeth 020B,E02000637,Lambeth 020,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,0,0,1,1,0,0,0,0,0.104185418,0,9.598272204,0,0,9.598272204,9.598272204,0,0,0,0,0,2.360690988,0,0,2.360690988,2.360690988,0,0,0,0
E01003173,Lambeth 020C,E02000637,Lambeth 020,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,2,0,0,0,0,0,0,0,0.125305513,0,7.980494867,15.96098973,0,0,0,0,0,0,0,0,2.195054989,2.830915986,0,0,0,0,0,0,0
E01003183,Lambeth 005E,E02000622,Lambeth 005,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,1,0,1,2,0,0,0,0,0.151867911,0,6.584669503,6.584669503,0,6.584669503,13.16933901,0,0,0,0,0,2.026129039,2.026129039,0,2.026129039,2.651080405,0,0,0,0
E01003165,Lambeth 025B,E02000642,Lambeth 025,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,5,1,0,1,1,0,0,0,0,0.183278457,0,27.28089306,5.456178613,0,5.456178613,5.456178613,0,0,0,0,0,3.34218642,1.865037597,0,1.865037597,1.865037597,0,0,0,0
E01003162,Lambeth 022E,E02000639,Lambeth 022,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,1,1,0,0,0,0,0.109417839,0,0,0,0,9.139277524,9.139277524,0,0,0,0,0,0,0,0,2.316416745,2.316416745,0,0,0,0
E01003158,Lambeth 023D,E02000640,Lambeth 023,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,1,0,0,2,0,0,0,0,0.124023734,0,8.062972864,8.062972864,0,0,16.12594573,0,0,0,0,0,2.204197197,2.204197197,0,0,2.840594608,0,0,0,0
E01003151,Lambeth 026E,E02000643,Lambeth 026,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,1,1,1,1,0,1,0,0,0.134448798,0,0,7.437775694,7.437775694,7.437775694,7.437775694,0,7.437775694,0,0,0,0,2.13271873,2.13271873,2.13271873,2.13271873,0,2.13271873,0,0
E01003149,Lambeth 030D,E02000647,Lambeth 030,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,1,0,0,0,0,0,0,0,0.265602059,0,0,3.765031049,0,0,0,0,0,0,0,0,0,1.561304053,0,0,0,0,0,0,0
E01003138,Lambeth 026D,E02000643,Lambeth 026,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132282708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E01003134,Lambeth 027D,E02000644,Lambeth 027,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,1,4,0,0,0,0,0.16112014,0,0,0,0,6.206548746,24.82619498,0,0,0,0,0,0,0,0,1.974990161,3.251389286,0,0,0,0
E01003130,Lambeth 026A,E02000643,Lambeth 026,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,1,7,0,0,0,1,0,0,0,0,0.147164576,6.795113508,47.56579455,0,0,0,6.795113508,0,0,0,0,2.053497064,3.882919467,0,0,0,2.053497064,0,0,0,0
E01003119,Lambeth 032C,E02000649,Lambeth 032,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,17,1,0,0,1,0,0,0,0,0.170710145,0,99.58400563,5.857882684,0,0,5.857882684,0,0,0,0,0,4.610993255,1.925398747,0,0,1.925398747,0,0,0,0
E01003105,Lambeth 003B,E02000620,Lambeth 003,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,4,1,0,7,0,0,0,0,1,0.095787351,0,41.75916711,10.43979178,0,73.07854244,0,0,0,0,10.43979178,0,3.755583608,2.437097784,0,4.305125915,0,0,0,0,2.437097784
E01003102,Lambeth 004A,E02000621,Lambeth 004,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,4,27,3,0,1,1,6,1,0,0,0.165966974,24.10118048,162.6829682,18.07588536,0,6.02529512,6.02529512,36.15177072,6.02529512,0,0,3.222914876,5.097931436,2.948424991,0,1.949517224,1.949517224,3.615011434,1.949517224,0,0
E01003089,Lambeth 008A,E02000625,Lambeth 008,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,1,14,0,0,4,2,0,1,0,0,0.131942941,7.579033709,106.1064719,0,0,30.31613483,15.15806742,0,7.579033709,0,0,2.149321286,4.673823404,0,0,3.444133455,2.782419455,0,2.149321286,0,0
E01003057,Lambeth 017D,E02000634,Lambeth 017,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,7,0,0,2,0,0,0,1,0,0.096245462,0,72.73070168,0,0,20.78020048,0,0,0,10.39010024,0,0,4.300419289,0,0,3.081001322,0,0,0,2.432744578,0
E01003053,Lambeth 015B,E02000632,Lambeth 015,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,9,1,0,1,1,0,0,0,0,0.115889707,0,77.66004624,8.628894026,0,8.628894026,8.628894026,0,0,0,0,0,4.365135355,2.264768373,0,2.264768373,2.264768373,0,0,0,0
E01003048,Lambeth 009B,E02000626,Lambeth 009,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,5,0,0,5,3,0,0,0,0,0.121444453,0,41.17108588,0,0,41.17108588,24.70265153,0,0,0,0,0,3.741734817,0,0,3.741734817,3.246594159,0,0,0,0
E01003038,Lambeth 013B,E02000630,Lambeth 013,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,5,0,0,1,3,0,0,0,0,0.132940339,0,37.61085633,0,0,7.522171265,22.5665138,0,0,0,0,0,3.653533489,0,0,2.142671152,3.159826797,0,0,0,0
E01003035,Lambeth 012B,E02000629,Lambeth 012,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,5,43,0,0,1,4,1,0,1,1,0.117764507,42.45761424,365.1354825,0,0,8.491522848,33.96609139,8.491522848,0,8.491522848,8.491522848,3.771786078,5.903003436,0,0,2.250399068,3.554378774,2.250399068,0,2.250399068,2.250399068
E01003033,Lambeth 019E,E02000636,Lambeth 019,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,1,0,1,0,0,1,0,0,0.148525254,0,0,6.732861728,0,6.732861728,0,0,6.732861728,0,0,0,0,2.045479005,0,2.045479005,0,0,2.045479005,0,0
E01003032,Lambeth 017B,E02000634,Lambeth 017,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,24,2,0,2,1,1,1,0,0,0.179975321,0,133.3516169,11.11263474,0,11.11263474,5.55631737,5.55631737,5.55631737,0,0,0,4.90046037,2.494249101,0,2.494249101,1.880429069,1.880429069,1.880429069,0,0
E01003020,Lambeth 016A,E02000633,Lambeth 016,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,5,1,0,1,2,0,0,1,2,0.143789561,0,34.77303893,6.954607785,0,6.954607785,13.90921557,0,0,6.954607785,13.90921557,0,3.577194507,2.073751356,0,2.073751356,2.701979516,0,0,2.073751356,2.701979516
E01003016,Lambeth 036C,E02006801,Lambeth 036,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,24,2,5,0,7,0,0,0,1,0.250008714,0,95.99665395,7.999721162,19.99930291,0,27.99902407,0,0,0,3.999860581,0,4.574676483,2.197193595,3.044489242,0,3.367262177,0,0,0,1.609410028
E01003036,Lambeth 012C,E02000629,Lambeth 012,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,1,0,0,1,0,0,0,0,0,0.113148742,0,8.837924149,0,0,8.837924149,0,0,0,0,0,0,2.286244728,0,0,2.286244728,0,0,0,0,0
E01003069,Lambeth 033D,E02000650,Lambeth 033,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,1,1,0,0,0,0,0.235007579,0,0,0,0,4.255181909,4.255181909,0,0,0,0,0,0,0,0,1.65921462,1.65921462,0,0,0,0
E01003187,Lambeth 007E,E02000624,Lambeth 007,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,2,0,2,1,0,0,0,0,0.141840574,0,0,14.1003378,0,14.1003378,7.050168898,0,0,0,0,0,0,2.714717114,0,2.714717114,2.085693072,0,0,0,0
E01003156,Lambeth 023B,E02000640,Lambeth 023,E09000022,Lambeth,Greater London LSOAs by separate boroughs/Lambeth.shp,0,0,0,0,1,0,0,0,0,0,0.116815161,0,0,0,0,8.56053268,0,0,0,0,0,0,0,0,0,2.257643445,0,0,0,0,0
