lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,layer,path,LSOA code,LSOA name,Community buildings,Leisure and recreational buildings,Community service Total,Defence Total,Industry,Offices,Retail,Storage and warehousing,Industry and commerce Total,Landfill and waste disposal,Minerals and mining,Minerals and landfill Total,Institutional and communal accommo-dations,Residential,Residential Total,Highways and road transport,Transport (other),Utilities,Transport and utilities Total,Unidentified building,Unidentified general manmade surface,Unidentified structure,Unknown,Unknown developed use Total,Developed use Total,Agricultural buildings,Agricultural land,Agriculture Total,Forestry and woodland,Natural land,Rough grassland,Water,"Forest, open land and water Total",Outdoor recreation Total,Residential gardens Total,Undeveloped land Total,Non-developed Total,Vacant Total
E01032646,Southwark 036B,E02006942,Southwark 036,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01032646,Southwark 036B,6.121164659,0.425,6.545754187,,0.02267727,6.943189267,1.601947923,0.817838052,11.63070225,,,,0.524281469,24.39052531,24.91480678,15.89674804,8.193015262,0.060974768,24.15073807,2.624847701,18.59710769,,,21.22195539,88.46395668,,,,0.004366921,,,,0.004366921,3.137864411,4.100284764,4.293527222,11.53604332,
E01033871,Southwark 004H,E02000810,Southwark 004,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033871,Southwark 004H,13.22397224,,13.22397224,,2.79661e-05,6.051632781,0.163210392,,6.217639785,,,,,16.00047316,16.00047316,19.95293572,10.42353994,0.091675187,30.46815085,0.992902427,17.0275636,,,18.02046603,83.93070206,,,,,,,,,,12.82668591,2.482171313,15.30885722,0.760440718
E01033877,Southwark 012I,E02000818,Southwark 012,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033877,Southwark 012I,0.93851283,,0.93851283,,,0.42360053,3.102151297,2.315123941,5.840875768,,,,,26.55907108,26.55907108,21.62502426,,0.030663752,21.65568801,1.87702477,9.42640916,,,11.30343393,66.29758162,,,,,,,,,15.61841117,16.34831572,1.735691495,33.70241838,
E01033878,Southwark 015F,E02000821,Southwark 015,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033878,Southwark 015F,21.56023981,,21.56023981,,,0.068883842,0.389051248,,0.45793509,,,,,16.01798054,16.01798054,19.51653302,,,19.51653302,0.103641012,6.497408697,,,6.601049709,64.15373817,,,,,,,,,14.72381425,17.26237297,3.860074616,35.84626183,
E01033879,Southwark 015G,E02000821,Southwark 015,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033879,Southwark 015G,0.432516216,,0.432516216,,,,0.249660512,,0.249660512,,,,,20.11692428,20.11692428,29.20842621,,0.039774972,29.24820118,1.298951583,8.897137513,2.563005712,,12.75909481,62.806397,,0.934219826,0.934219826,,,,,,2.061960128,15.46637866,13.62547363,32.08803225,5.105570751
E01003916,Southwark 020B,E02000826,Southwark 020,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003916,Southwark 020B,7.386445285,,7.386445285,,0.012484549,1.938830255,2.361322246,1.499938774,7.048546193,,,,,21.98142228,21.98142228,23.20959323,0.011122234,0.506544838,23.7272603,1.865659652,13.16330792,0.001145259,,15.03011284,75.1737869,,,,,,,,,,22.45548055,1.750759282,24.20623983,0.61997327
E01003918,Southwark 020D,E02000826,Southwark 020,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003918,Southwark 020D,6.761886804,0.159569753,6.921456557,,0.000143357,0.379290207,,0.946004964,1.339630868,,,,0.209636482,20.5031513,20.71278778,22.10329222,,0.062012836,22.16530506,3.279253825,17.31750011,,,20.59675393,71.7359342,,,,,,,,,5.937960008,16.63725532,5.688850473,28.2640658,
E01003920,Southwark 021B,E02000827,Southwark 021,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003920,Southwark 021B,0.961437515,,0.961437515,,0.012033639,1.965154462,0.933646003,,4.102164365,,,,,19.85431632,19.85431632,24.3748628,3.842668624,0.188738117,28.40626954,1.17732109,22.16157449,,,23.33889558,76.66308332,,,,1.469449132,,,,1.469449132,0.361911651,12.69872408,8.806831814,23.33691668,
E01003932,Southwark 034B,E02006802,Southwark 034,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003932,Southwark 034B,27.4870713,,27.4870713,,,3.520628657,0.445537619,,3.966166276,,,,0.123180247,13.83793361,13.96111385,31.53007523,0.642409653,0.002846865,32.17533175,0.926322253,8.163834471,,,9.090156723,86.6798399,,0.364095751,0.364095751,,,,,,0.407552389,7.466074382,5.082437577,13.3201601,
E01003947,Southwark 033C,E02000839,Southwark 033,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003947,Southwark 033C,5.669820883,,5.669820883,,,0.619930063,0.520716668,,1.140646731,,,,,11.49116777,11.49116777,17.17332888,2.521663198,0.036051465,19.73104354,0.911509377,10.01705989,0.00905068,,10.93761994,48.97029886,,,,11.76612215,,,,11.76612215,3.067419136,25.37559419,10.82056566,51.02970114,
E01003957,Southwark 032C,E02000838,Southwark 032,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003957,Southwark 032C,5.694810279,,5.694810279,,,,,,,,,,1.047953484,22.75840716,23.80636064,16.12862957,0.002398589,0.066053173,16.19708133,0.604348938,2.163304701,,,2.767653639,48.46590589,,,,,,,0.092308891,0.092308891,,50.63984985,0.740315944,51.47247469,0.061619422
E01003961,Southwark 012B,E02000818,Southwark 012,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003961,Southwark 012B,5.9193397,,5.9193397,,,0.053194279,1.077108677,,1.130302957,,,,,19.32624184,19.32624184,27.07481119,0.020513702,0.174645829,27.26997072,1.881847076,16.46482552,,,18.34667259,71.99252782,,,,,,,,,3.405055262,13.20924153,11.39317539,28.00747218,
E01003990,Southwark 018D,E02000824,Southwark 018,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003990,Southwark 018D,4.563307463,,4.563307463,,0.001161027,0.78846331,0.029146817,0.160228376,1.093941192,,,,,17.56185395,17.56185395,23.99424369,,1.434180931,25.42842462,4.456369036,9.323771234,,,13.78014027,62.42766749,,,,,,,,,4.964816909,29.88853505,2.718980549,37.57233251,
E01003994,Southwark 012E,E02000818,Southwark 012,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003994,Southwark 012E,4.614827815,,4.614827815,,0.009041008,2.646462621,2.826498775,0.233052769,6.610114952,,,,,20.01729974,20.01729974,23.45528772,2.763047494,0.079677726,26.29801294,1.410063697,12.39905908,0.20656826,,14.01569104,71.55594648,,,,1.901104414,,,,1.901104414,4.576236633,15.81346019,6.125167449,28.41596869,0.028084833
E01004001,Southwark 026B,E02000832,Southwark 026,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004001,Southwark 026B,33.45798477,,33.45798477,,,,1.222803731,0.010667732,1.233471463,,,,,16.30863614,16.30863614,17.80320786,,0.02688005,17.83008791,0.302281614,4.098258175,0.002685006,,4.403224795,73.23340507,,,,,,,,,0.161906793,23.07265497,2.525275615,25.75983738,1.006757549
E01004011,Southwark 019B,E02000825,Southwark 019,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004011,Southwark 019B,3.156757726,,3.156757726,,,,1.485336643,,1.485336643,,,,1.707156564,20.70021075,22.40736731,28.90193377,,0.076403343,28.97833711,0.83028911,11.82552718,,,12.65581629,68.68361508,,,,,,,,,2.73098953,20.55422763,5.790277848,29.07549501,2.240889907
E01004012,Southwark 019C,E02000825,Southwark 019,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004012,Southwark 019C,18.56404453,,18.56404453,,0.000132644,,,,0.013264448,,,,,19.39470987,19.39470987,24.37076601,0.003349583,0.011276045,24.38539164,0.444765694,8.847026567,,,9.291792262,71.64920276,,,,,,,,,2.309950626,18.71271142,7.328135193,28.35079724,
E01004028,Southwark 004E,E02000810,Southwark 004,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004028,Southwark 004E,9.583853831,,9.583853831,,,0.383144807,0.17804888,0.490153328,1.051347015,,,,0.441534041,19.6814731,20.12300714,24.84640409,7.749995593,0.058928241,32.65532793,0.770702569,19.2013164,,,19.97201897,83.38555488,,,,,,,,,0.415851797,7.520325221,8.678268105,16.61444512,
E01004039,Southwark 013B,E02000819,Southwark 013,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004039,Southwark 013B,0.163230078,,0.163230078,,,,,,,,,,,22.76970407,22.76970407,31.29895372,0.006827703,0.288771682,31.5945531,0.437597105,11.68109373,,,12.11869084,66.64617809,,,,,,,,,0.884981514,27.2477274,5.221112996,33.35382191,
E01004040,Southwark 013C,E02000819,Southwark 013,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004040,Southwark 013C,0.820385798,,0.820385798,,0.000194496,,8.524701744,0.041087378,8.585238697,,,,,13.37450552,13.37450552,35.01063342,0.011968544,1.099678555,36.12228052,2.049181208,19.83198724,,,21.88116845,80.78357898,,,,,,,,,1.676639557,6.68216242,10.85761905,19.21642102,
E01004049,Southwark 027D,E02000833,Southwark 027,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004049,Southwark 027D,1.222770148,,1.222770148,0.040445162,,,0.090972938,,0.090972938,,,,0.199004528,13.29831614,13.49732067,16.62618582,0.007618722,0.079648762,16.7134533,1.667445752,11.89286405,,,13.56030981,45.12527203,,,,,,,,,10.22760726,23.69202649,20.95509422,54.87472797,
E01004054,Southwark 001D,E02000807,Southwark 001,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004054,Southwark 001D,0.000411429,2.17,2.174198208,,,0.037848594,0.128850538,,0.166699132,,,,,21.21700288,21.21700288,24.46326161,0.019445647,0.475866475,24.95857374,0.108984883,15.88791033,0.005194026,,16.00208924,64.5185632,,,,4.369600336,0.035637218,0.812387682,,5.217625236,8.927499639,16.41350701,4.922804913,35.4814368,
E01004055,Southwark 001E,E02000807,Southwark 001,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004055,Southwark 001E,7.936149854,,7.936149854,,,,,,,,,,,12.21698725,12.21698725,18.04944492,0.00518039,,18.05462531,0.164955126,3.821718412,,,3.986673538,42.19443595,,,,0.37304633,,,,0.37304633,36.64684008,17.04896581,3.736711819,57.80556405,
E01033873,Southwark 009G,E02000815,Southwark 009,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033873,Southwark 009G,11.24872587,,11.24872587,,,0.832486011,2.856781057,,3.689267068,,,,,15.94729644,15.94729644,22.04321222,1.203533378,,23.24674559,2.2002107,12.76195064,,,14.96216134,69.09419632,,,,,,,,,8.072408677,8.575535464,2.147086223,18.79503036,12.11077332
E01003913,Southwark 024A,E02000830,Southwark 024,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003913,Southwark 024A,28.31232089,,28.31232089,,0.000291989,0.659416415,1.659819801,,2.348435116,,,,0.45387531,14.30422596,14.75810127,17.65255204,2.075220833,0.00773419,19.73550706,0.765387431,5.893338584,0.023762448,,6.682488463,71.83685281,,,,0.634857671,,,,0.634857671,0.915764909,23.95125802,2.661266589,28.16314719,
E01003939,Southwark 002E,E02000808,Southwark 002,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003939,Southwark 002E,20.48767404,,20.48767404,,3.73265e-05,7.673458424,2.23267117,0.004857993,9.914720235,,,,0.23494143,14.27260957,14.507551,24.0452814,0.155452621,0.951146003,25.15188003,4.882176016,14.92997879,,,19.8121548,89.8739801,,,,,,,,,1.658672312,6.048221779,2.419125807,10.1260199,
E01003966,Southwark 015B,E02000821,Southwark 015,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003966,Southwark 015B,5.941555808,,5.941555808,,0.002930104,0.353560992,2.91045927,,3.557030705,,,,0.460227689,21.46370195,21.92392964,28.50070186,0.005381221,0.019334863,28.52541794,1.588503406,12.88906303,,,14.47756644,74.42550053,,,,,,,,,2.667727851,17.95527449,4.19253273,24.81553507,0.758964394
E01003981,Southwark 006F,E02000812,Southwark 006,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003981,Southwark 006F,20.1224875,,20.1224875,,0.000326285,4.872046655,2.616422701,0.016026357,7.53712425,,,,,9.481216657,9.481216657,19.34250308,17.02146717,0.252920781,36.61689103,3.00895519,9.352314239,,,12.36126943,86.11898887,,,,0.522235919,,,,0.522235919,4.964824913,5.531460158,2.527103345,13.54562434,0.335386796
E01003983,Southwark 018A,E02000824,Southwark 018,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003983,Southwark 018A,14.51139646,,14.51139646,,,,0.4521037,,0.4521037,,,,0.291079032,11.18336975,11.47444879,25.97812544,0.014334108,0.058613446,26.05107299,1.310648585,11.43844975,,,12.74909834,65.23812026,,,,,,,,,8.741394677,20.10702962,5.913455443,34.76187974,
E01004035,Southwark 011D,E02000817,Southwark 011,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004035,Southwark 011D,1.564305458,,1.564305458,,0.005066878,0.142054235,0.091584233,0.474978591,1.215304825,,,,,8.549141979,8.549141979,13.24657956,3.874784598,0.007672932,17.12903708,0.470203649,8.287718956,0.671222103,,9.429144708,37.88693405,,,,,,,,,49.88880337,10.42495335,1.799309226,62.11306595,
E01004041,Southwark 013D,E02000819,Southwark 013,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004041,Southwark 013D,1.485200945,,1.485200945,,,,,,,,,,,19.36187679,19.36187679,28.54003074,,0.084497405,28.62452814,2.441960032,16.1971221,,,18.63908213,68.11068801,,,,,,,,,6.7281997,18.52717188,6.63394041,31.88931199,
E01004046,Southwark 028E,E02000834,Southwark 028,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004046,Southwark 028E,3.089073281,,3.089073281,,0.000876322,,0.191623531,,0.279255696,,,,,21.81996911,21.81996911,19.02070082,,,19.02070082,0.13955673,0.364967945,,,0.504524675,44.71352358,,,,,,,,,11.71520877,43.50911644,0.062151214,55.28647642,
